cell_id,zone_name,area_km2,population,population_density_per_km2,park_count,park_area_km2,green_area_pct,school_count,hospital_count,primary_roads_km,parks_per_10k_residents,schools_per_10k_residents,hospitals_per_100k_residents,coverage_score,coverage_label
972,North West,0.2467,1962,7951.8,1,0.0054,2.18,1,0,0.53,5.097,5.097,0.0,43.41,Needs Improvement
973,East,0.6144,12567,20455.6,13,0.0302,4.91,3,0,3.66,10.345,2.387,0.0,68.08,Good
974,South,0.3244,4762,14681.1,3,0.0181,5.57,2,0,2.58,6.3,4.2,0.0,56.96,Good
975,South,0.6082,10385,17074.5,13,0.033,5.43,3,1,2.31,12.518,2.889,9.629,81.23,Excellent
976,South,0.815,8189,10048.4,3,0.0104,1.27,1,0,5.26,3.663,1.221,0.0,29.05,Needs Improvement
977,West,0.664,4311,6492.5,3,0.0186,2.8,2,0,3.59,6.959,4.639,0.0,50.67,Good
978,North,0.614,5551,9040.9,3,0.0069,1.12,1,0,2.86,5.404,1.801,0.0,38.05,Needs Improvement
979,North West,1.5395,23430,15219.4,20,0.0776,5.04,10,1,9.03,8.536,4.268,4.268,75.44,Excellent
980,Central,0.9745,15660,16069.0,11,0.0458,4.69,9,1,3.36,7.024,5.747,6.386,68.97,Good
981,South,0.5369,5093,9486.2,5,0.0326,6.07,3,0,3.53,9.817,5.89,0.0,68.18,Good
982,North West,0.6416,14593,22746.0,16,0.0851,13.26,1,0,4.97,10.964,0.685,0.0,70.0,Excellent
983,South,1.0663,14165,13284.7,11,0.0615,5.77,3,0,5.35,7.766,2.118,0.0,57.72,Good
984,West,0.9116,6331,6944.6,6,0.0377,4.14,3,0,3.04,9.477,4.739,0.0,62.71,Good
985,West,0.49,7304,14907.2,5,0.0276,5.63,3,1,1.53,6.846,4.107,13.691,69.36,Good
986,Central,0.2179,2141,9823.7,3,0.0092,4.2,1,0,1.55,14.012,4.671,0.0,66.8,Good
987,Central,0.3106,5777,18598.0,3,0.008,2.58,1,1,0.7,5.193,1.731,17.31,52.66,Good
988,North East,0.6902,10109,14646.7,5,0.0297,4.3,0,0,4.37,4.946,0.0,0.0,34.92,Needs Improvement
989,South,0.2165,3077,14214.3,5,0.0198,9.15,0,0,1.6,16.25,0.0,0.0,60.91,Good
990,Central,0.5771,6881,11924.3,5,0.0272,4.71,2,0,3.92,7.266,2.907,0.0,57.44,Good
991,South West,0.4817,10104,20977.4,12,0.0294,6.11,1,0,2.9,11.876,0.99,0.0,62.59,Good
992,North West,1.1516,10717,9305.9,6,0.0245,2.13,4,0,7.9,5.599,3.732,0.0,46.26,Needs Improvement
993,West,0.2867,4391,15313.8,7,0.0269,9.4,1,0,2.09,15.942,2.277,0.0,73.13,Excellent
994,South West,0.1984,2700,13608.4,2,0.0102,5.15,1,0,1.19,7.407,3.704,0.0,60.14,Good
995,Central,0.4916,4352,8853.3,3,0.0099,2.02,2,0,1.7,6.893,4.596,0.0,51.0,Good
996,West,0.9254,12020,12988.8,8,0.048,5.19,8,0,6.66,6.656,6.656,0.0,56.77,Good
997,North West,1.2015,11015,9167.7,8,0.0324,2.7,1,0,6.72,7.263,0.908,0.0,43.08,Needs Improvement
998,West,0.3664,11094,30276.6,9,0.05,13.64,4,1,1.85,8.112,3.606,9.014,80.98,Excellent
999,Central,0.8384,16850,20096.9,15,0.0725,8.65,6,0,3.64,8.902,3.561,0.0,71.42,Excellent
1000,West,0.3246,2260,6962.9,2,0.013,4.0,0,1,1.61,8.85,0.0,44.248,55.04,Good
1001,North West,0.4035,4510,11178.2,8,0.0305,7.57,1,0,2.06,17.738,2.217,0.0,68.0,Good
1002,North West,0.8889,15184,17082.6,15,0.0807,9.07,2,0,4.55,9.879,1.317,0.0,67.44,Good
1003,North East,0.9729,20827,21407.3,22,0.1013,10.41,7,0,3.6,10.563,3.361,0.0,78.02,Excellent
1004,South,0.3471,6586,18971.7,5,0.018,5.18,0,1,2.77,7.592,0.0,15.184,56.84,Good
1005,North West,0.8408,24111,28677.2,8,0.0406,4.83,6,0,2.85,3.318,2.488,0.0,39.3,Needs Improvement
1006,North West,0.2061,2910,14120.5,3,0.0163,7.89,1,0,1.31,10.309,3.436,0.0,74.28,Excellent
1007,South West,0.5599,12516,22353.4,17,0.0595,10.64,2,1,1.44,13.583,1.598,7.99,81.28,Excellent
1008,West,0.3202,2695,8417.6,2,0.0113,3.52,3,0,1.25,7.421,11.132,0.0,54.7,Good
1009,West,0.3895,7384,18959.6,12,0.0746,19.15,1,0,1.3,16.251,1.354,0.0,80.71,Excellent
1010,North East,0.294,3619,12307.6,3,0.014,4.77,0,0,1.87,8.29,0.0,0.0,47.33,Needs Improvement
1011,South West,0.8814,11127,12623.7,6,0.0187,2.12,4,0,5.04,5.392,3.595,0.0,47.63,Needs Improvement
1012,Central,0.8816,20500,23253.9,20,0.0684,7.76,7,1,2.71,9.756,3.415,4.878,83.72,Excellent
1013,West,0.4177,8236,19719.5,8,0.0291,6.96,2,0,1.02,9.713,2.428,0.0,69.7,Good
1014,New Delhi,0.7921,9914,12515.6,12,0.0265,3.34,1,0,5.72,12.104,1.009,0.0,57.57,Good
1015,West,0.7396,27481,37155.3,22,0.119,16.09,5,0,5.06,8.006,1.819,0.0,63.13,Good
1016,North,0.5854,12965,22146.9,10,0.0513,8.77,2,0,2.4,7.713,1.543,0.0,59.52,Good
1017,East,2.3083,25895,11218.0,25,0.0603,2.61,9,1,13.61,9.654,3.476,3.862,74.36,Excellent
1018,South,0.3818,1939,5078.8,1,0.0041,1.06,1,0,1.16,5.157,5.157,0.0,40.34,Needs Improvement
1019,North West,0.6378,9540,14958.6,5,0.0152,2.38,3,0,1.43,5.241,3.145,0.0,48.91,Needs Improvement
1020,Central,0.5027,5754,11446.7,5,0.0233,4.64,1,0,1.49,8.69,1.738,0.0,56.88,Good
1021,South West,0.5059,5270,10417.3,7,0.0256,5.06,1,0,1.65,13.283,1.898,0.0,62.76,Good
1022,North,0.6958,7639,10979.1,3,0.0087,1.26,2,0,5.19,3.927,2.618,0.0,37.69,Needs Improvement
1023,North West,0.5299,7541,14230.2,6,0.0178,3.36,2,0,3.13,7.957,2.652,0.0,58.77,Good
1024,East,0.3773,8546,22648.5,6,0.0231,6.13,5,0,2.23,7.021,5.851,0.0,60.74,Good
1025,South,0.6812,6161,9043.8,3,0.0102,1.5,1,0,3.31,4.869,1.623,0.0,35.49,Needs Improvement
1026,South West,1.2853,16728,13014.4,12,0.0386,3.0,6,0,7.9,7.174,3.587,0.0,56.12,Good
1027,West,1.1133,13747,12348.5,17,0.1067,9.58,1,0,2.42,12.366,0.727,0.0,63.85,Good
1028,South,0.7142,6877,9628.5,6,0.0197,2.75,2,0,4.11,8.725,2.908,0.0,59.3,Good
1029,North East,0.4067,6093,14980.6,7,0.042,10.32,1,0,1.53,11.489,1.641,0.0,71.09,Excellent
1030,New Delhi,0.7071,19231,27195.2,16,0.0833,11.78,4,0,4.11,8.32,2.08,0.0,66.94,Good
1031,North West,1.2122,20762,17128.0,23,0.1162,9.58,10,0,4.04,11.078,4.816,0.0,76.98,Excellent
1032,South,1.2922,17796,13772.0,8,0.0314,2.43,7,0,9.36,4.495,3.933,0.0,45.2,Needs Improvement
1033,West,0.7846,8812,11231.0,6,0.0331,4.22,4,0,4.78,6.809,4.539,0.0,55.0,Good
1034,West,0.5081,6930,13637.8,5,0.029,5.71,3,0,2.0,7.215,4.329,0.0,60.08,Good
1035,New Delhi,0.5599,3770,6733.5,3,0.0084,1.51,1,0,2.49,7.958,2.653,0.0,51.46,Good
1036,New Delhi,1.0049,13131,13067.4,9,0.0548,5.45,2,1,7.07,6.854,1.523,7.616,60.56,Good
1037,North,0.9545,11826,12389.7,20,0.0557,5.84,9,0,3.65,16.912,7.61,0.0,70.56,Excellent
1038,South,0.2202,3568,16199.8,2,0.0102,4.62,1,0,0.76,5.605,2.803,0.0,52.21,Good
1039,North East,0.9388,18364,19562.1,14,0.0533,5.67,5,0,7.35,7.624,2.723,0.0,61.2,Good
1040,South West,0.9689,17475,18036.0,15,0.052,5.37,4,0,3.58,8.584,2.289,0.0,62.49,Good
1041,West,0.3713,4715,12697.9,2,0.0083,2.22,1,0,2.9,4.242,2.121,0.0,38.82,Needs Improvement
1042,Central,0.3996,4348,10881.7,5,0.0239,5.99,1,0,2.75,11.5,2.3,0.0,66.24,Good
1043,South,0.4014,4181,10414.8,3,0.012,2.98,1,0,3.11,7.175,2.392,0.0,51.33,Good
1044,West,0.4204,4116,9790.5,3,0.0195,4.64,2,1,3.16,7.289,4.859,24.295,66.48,Good
1045,North,0.2702,2828,10464.6,3,0.0181,6.71,1,0,0.57,10.608,3.536,0.0,70.36,Excellent
1046,North East,0.763,9722,12742.1,7,0.0318,4.17,1,0,1.66,7.2,1.029,0.0,47.65,Needs Improvement
1047,North,0.3946,3242,8215.3,6,0.0376,9.53,1,0,2.51,18.507,3.085,0.0,72.39,Excellent
1048,South West,0.6062,9688,15982.5,10,0.0424,6.99,3,0,2.75,10.322,3.097,0.0,73.74,Excellent
1049,Central,0.4691,6013,12817.9,4,0.0216,4.61,2,0,3.2,6.652,3.326,0.0,55.92,Good
1050,South West,0.7369,7064,9585.8,8,0.0329,4.46,3,0,5.43,11.325,4.247,0.0,66.97,Good
1051,South West,0.3448,3573,10362.0,2,0.0119,3.44,1,0,1.71,5.598,2.799,0.0,47.6,Needs Improvement
1052,North West,0.7326,13716,18723.5,11,0.0693,9.46,4,0,3.73,8.02,2.916,0.0,68.49,Good
1053,South,0.7989,15354,19218.7,8,0.0525,6.58,6,0,6.11,5.21,3.908,0.0,54.06,Good
1054,West,1.0389,36158,34803.4,28,0.1139,10.96,12,1,7.51,7.744,3.319,2.766,72.36,Excellent
1055,South West,2.0591,34583,16794.9,19,0.1246,6.05,10,1,7.67,5.494,2.892,2.892,63.64,Good
1056,South,0.1802,1841,10215.9,3,0.0189,10.52,0,0,0.73,16.295,0.0,0.0,59.95,Good
1057,East,0.7663,7687,10031.4,4,0.0146,1.9,3,0,5.8,5.204,3.903,0.0,44.88,Needs Improvement
1058,South,0.4132,6462,15639.7,4,0.0129,3.12,2,2,2.69,6.19,3.095,30.95,63.66,Good
1059,East,0.1992,3680,18473.2,2,0.0084,4.2,2,0,1.17,5.435,5.435,0.0,51.99,Good
1060,South,1.0477,24629,23507.5,19,0.0896,8.56,6,1,5.09,7.714,2.436,4.06,73.73,Excellent
1061,North West,1.4063,13269,9435.6,11,0.0537,3.82,3,0,3.63,8.29,2.261,0.0,55.53,Good
1062,South West,0.4999,6967,13936.8,6,0.0162,3.24,1,0,1.54,8.612,1.435,0.0,54.97,Good
1063,South,0.7176,6036,8411.2,7,0.0351,4.89,0,1,4.59,11.597,0.0,16.567,61.72,Good
1064,West,0.6085,9481,15581.9,6,0.036,5.92,1,0,3.88,6.328,1.055,0.0,47.98,Needs Improvement
1065,South West,0.8205,7323,8925.2,6,0.0352,4.29,2,0,5.57,8.193,2.731,0.0,57.74,Good
1066,West,1.0725,25695,23959.1,17,0.0545,5.08,9,0,4.36,6.616,3.503,0.0,57.82,Good
1067,Central,0.7777,7626,9805.8,6,0.0335,4.31,2,0,1.83,7.868,2.623,0.0,56.51,Good
1068,South West,0.7781,13289,17079.0,4,0.0116,1.49,3,2,6.19,3.01,2.258,15.05,45.19,Needs Improvement
1069,East,1.3464,19147,14220.4,18,0.0979,7.27,3,1,8.48,9.401,1.567,5.223,74.0,Excellent
1070,Central,0.5728,7820,13651.6,9,0.0241,4.2,3,0,4.14,11.509,3.836,0.0,69.35,Good
1071,South,1.1002,7156,6504.5,3,0.0197,1.79,2,0,7.4,4.192,2.795,0.0,37.32,Needs Improvement
1072,New Delhi,0.3861,4983,12904.9,6,0.0215,5.57,1,0,1.82,12.041,2.007,0.0,65.6,Good
1073,South,1.6584,15003,9046.5,17,0.0751,4.53,5,1,10.36,11.331,3.333,6.665,76.69,Excellent
1074,South West,0.9844,10428,10592.8,8,0.0215,2.18,4,0,5.01,7.672,3.836,0.0,55.47,Good
1075,West,0.4963,8077,16275.3,3,0.0073,1.47,2,0,2.59,3.714,2.476,0.0,39.08,Needs Improvement
1076,New Delhi,0.1778,7057,39690.9,11,0.0672,37.8,3,0,1.37,15.587,4.251,0.0,80.21,Excellent
1077,South,0.6322,18082,28602.0,14,0.0327,5.17,5,0,4.47,7.743,2.765,0.0,58.86,Good
1078,North West,0.3112,5121,16458.0,3,0.0155,4.99,1,1,2.39,5.858,1.953,19.527,59.43,Good
1079,East,0.7568,11820,15617.4,12,0.0743,9.82,6,2,4.79,10.152,5.076,16.92,87.27,Excellent
1080,New Delhi,1.5103,17570,11633.2,23,0.087,5.76,3,0,8.18,13.09,1.707,0.0,63.49,Good
1081,Central,0.696,6243,8969.2,5,0.0248,3.57,1,0,4.78,8.009,1.602,0.0,50.48,Good
1082,South,0.5683,9081,15980.4,6,0.028,4.94,3,0,4.13,6.607,3.304,0.0,57.6,Good
1083,West,0.7764,8700,11205.2,5,0.0145,1.86,1,1,2.37,5.747,1.149,11.494,48.54,Needs Improvement
1084,South,0.7505,20282,27023.8,16,0.0429,5.71,10,1,4.92,7.889,4.93,4.93,72.35,Excellent
1085,Central,0.1532,4838,31582.2,5,0.0236,15.39,2,0,0.53,10.335,4.134,0.0,79.85,Excellent
1086,Central,0.7307,23025,31512.8,17,0.0603,8.25,10,3,3.02,7.383,4.343,13.029,70.5,Excellent
1087,North,0.9174,9524,10381.5,12,0.0291,3.18,1,0,5.17,12.6,1.05,0.0,56.14,Good
1088,North West,0.5412,5914,10927.7,5,0.0264,4.87,1,0,1.65,8.455,1.691,0.0,55.65,Good
1089,East,1.1374,9380,8246.7,7,0.0236,2.08,2,0,7.34,7.463,2.132,0.0,48.61,Needs Improvement
1090,New Delhi,0.5857,10161,17349.0,14,0.0418,7.14,6,0,3.3,13.778,5.905,0.0,73.93,Excellent
1091,New Delhi,1.0018,9527,9509.6,10,0.0265,2.65,6,0,5.82,10.496,6.298,0.0,64.65,Good
1092,South West,2.4731,26003,10514.2,23,0.1215,4.91,5,2,9.97,8.845,1.923,7.691,68.14,Good
1093,North West,0.5968,5601,9385.4,5,0.0113,1.9,2,0,4.29,8.927,3.571,0.0,59.34,Good
1094,West,0.1972,2112,10711.2,2,0.0112,5.66,0,0,0.4,9.47,0.0,0.0,52.09,Good
1095,South West,0.5167,13402,25938.6,9,0.0325,6.3,1,0,2.6,6.715,0.746,0.0,47.84,Needs Improvement
1096,North,0.2245,1120,4989.0,1,0.006,2.68,0,0,1.33,8.929,0.0,0.0,42.39,Needs Improvement
1097,North,0.9124,15073,16519.4,13,0.0296,3.25,1,0,4.42,8.625,0.663,0.0,51.88,Good
1098,West,1.3871,13449,9695.6,12,0.0624,4.5,2,0,8.95,8.923,1.487,0.0,55.21,Good
1099,South,0.96,32821,34189.4,31,0.1103,11.49,14,1,4.02,9.445,4.266,3.047,81.02,Excellent
1100,West,0.7663,14285,18641.7,17,0.0915,11.93,2,0,3.07,11.901,1.4,0.0,71.92,Excellent
1101,North West,0.4294,3824,8905.1,6,0.0324,7.54,1,1,1.7,15.69,2.615,26.151,78.44,Excellent
1102,North West,1.6275,17063,10484.5,13,0.0331,2.04,2,0,7.91,7.619,1.172,0.0,45.87,Needs Improvement
1103,West,0.9936,10589,10657.1,8,0.0416,4.19,2,0,2.18,7.555,1.889,0.0,52.0,Good
1104,East,0.75,15907,21209.6,12,0.0516,6.88,4,0,5.87,7.544,2.515,0.0,61.35,Good
1105,New Delhi,0.715,18851,26364.6,11,0.0331,4.62,7,2,1.66,5.835,3.713,10.61,63.21,Good
1106,New Delhi,0.6761,9624,14234.3,14,0.0628,9.28,4,0,1.81,14.547,4.156,0.0,76.09,Excellent
1107,South West,0.8294,10484,12640.4,11,0.0533,6.43,1,0,2.81,10.492,0.954,0.0,61.23,Good
1108,North West,0.4376,8893,20320.6,8,0.0225,5.14,0,0,3.23,8.996,0.0,0.0,52.41,Good
1109,South,1.579,21369,13533.5,14,0.0832,5.27,4,0,7.9,6.552,1.872,0.0,51.18,Good
1110,South,0.6928,11183,16141.0,9,0.0314,4.54,3,0,5.16,8.048,2.683,0.0,61.28,Good
1111,North West,0.9063,13255,14624.8,18,0.0505,5.57,3,0,2.93,13.58,2.263,0.0,68.04,Good
1112,Central,0.4875,4760,9764.6,2,0.0087,1.77,2,0,1.58,4.202,4.202,0.0,40.53,Needs Improvement
1113,West,0.7918,18285,23092.4,11,0.0691,8.72,7,2,3.8,6.016,3.828,10.938,69.97,Good
1114,East,0.1608,1699,10564.1,1,0.0027,1.68,0,0,1.04,5.886,0.0,0.0,32.69,Needs Improvement
1115,North,0.3232,9393,29058.7,12,0.064,19.78,7,0,2.17,12.775,7.452,0.0,87.02,Excellent
1116,South,0.6205,13317,21461.6,13,0.0313,5.04,1,1,2.31,9.762,0.751,7.509,69.1,Good
1117,Central,0.286,4136,14462.9,3,0.0173,6.03,2,0,0.88,7.253,4.836,0.0,61.2,Good
1118,South,2.7327,22242,8139.3,22,0.0625,2.29,9,2,19.02,9.891,4.046,8.992,72.85,Excellent
1119,South,0.2324,6082,26168.5,3,0.0147,6.31,2,2,0.92,4.933,3.288,32.884,61.84,Good
1120,South West,0.7782,11817,15186.0,9,0.0584,7.51,4,0,5.45,7.616,3.385,0.0,64.85,Good
1121,North West,1.7076,32679,19137.4,26,0.1513,8.86,5,2,12.2,7.956,1.53,6.12,70.55,Excellent
1122,North East,0.844,20397,24167.0,17,0.0674,7.98,1,0,3.63,8.335,0.49,0.0,55.77,Good
1123,North,0.5249,4489,8551.8,4,0.02,3.81,2,1,3.68,8.911,4.455,22.277,71.1,Excellent
1124,West,0.454,7028,15480.2,4,0.0096,2.11,1,0,2.8,5.692,1.423,0.0,42.52,Needs Improvement
1125,South,0.947,10903,11512.8,11,0.0474,5.01,2,0,6.36,10.089,1.834,0.0,63.11,Good
1126,North West,0.3912,5950,15209.6,5,0.0223,5.69,2,0,2.45,8.403,3.361,0.0,65.72,Good
1127,North,0.5886,9459,16071.3,7,0.0356,6.05,2,0,2.52,7.4,2.114,0.0,57.73,Good
1128,North West,0.9573,6587,6880.9,3,0.0079,0.83,2,0,2.52,4.554,3.036,0.0,38.84,Needs Improvement
1129,South West,0.5257,6423,12218.9,6,0.0334,6.35,0,0,2.55,9.341,0.0,0.0,53.44,Good
1130,South,0.6664,9246,13874.6,6,0.039,5.85,1,0,3.33,6.489,1.082,0.0,47.93,Needs Improvement
1131,West,0.5269,4273,8110.4,2,0.0069,1.31,2,0,1.26,4.681,4.681,0.0,40.77,Needs Improvement
1132,North,0.3534,3524,9972.7,3,0.0131,3.71,1,0,2.05,8.513,2.838,0.0,59.53,Good
1133,North,1.2906,18159,14070.1,20,0.076,5.89,2,0,4.89,11.014,1.101,0.0,62.25,Good
1134,North,1.4586,25692,17614.4,27,0.1299,8.91,3,0,10.67,10.509,1.168,0.0,66.97,Good
1135,West,0.5229,6600,12622.3,8,0.0469,8.96,6,0,3.79,12.121,9.091,0.0,74.62,Excellent
1136,North East,0.5392,5457,10121.1,4,0.0099,1.83,2,0,2.26,7.33,3.665,0.0,53.36,Good
1137,South West,0.5683,5090,8956.6,4,0.019,3.35,1,0,2.45,7.859,1.965,0.0,51.42,Good
1138,West,0.8736,10137,11603.2,7,0.0313,3.58,2,0,1.75,6.905,1.973,0.0,49.69,Needs Improvement
1139,New Delhi,0.3673,3571,9722.1,1,0.0057,1.55,3,0,2.49,2.8,8.401,0.0,34.62,Needs Improvement
1140,North,0.5996,10184,16984.6,8,0.0475,7.92,3,0,2.62,7.855,2.946,0.0,66.05,Good
1141,South,0.7404,10966,14811.4,10,0.0632,8.54,0,0,5.17,9.119,0.0,0.0,57.02,Good
1142,North West,0.9295,9592,10319.9,8,0.0316,3.4,1,1,5.45,8.34,1.043,10.425,59.7,Good
1143,New Delhi,0.1192,1748,14663.3,4,0.0141,11.82,0,0,0.73,22.883,0.0,0.0,64.55,Good
1144,South,0.8055,27387,34001.4,22,0.0994,12.34,12,1,4.95,8.033,4.382,3.651,76.56,Excellent
1145,South,0.7781,14073,18085.7,12,0.0671,8.62,3,0,3.57,8.527,2.132,0.0,65.54,Good
1146,North East,1.1575,17156,14821.6,11,0.0714,6.17,1,1,3.47,6.412,0.583,5.829,56.16,Good
1147,North West,0.4611,8223,17833.3,10,0.0293,6.36,4,0,2.17,12.161,4.864,0.0,72.95,Excellent
1148,South,0.4633,10283,22195.2,7,0.0441,9.52,1,0,1.5,6.807,0.972,0.0,54.0,Good
1149,North West,1.301,9476,7283.6,7,0.0391,3.01,3,0,6.27,7.387,3.166,0.0,53.17,Good
1150,South West,0.2475,2794,11288.0,2,0.0095,3.84,3,0,0.8,7.158,10.737,0.0,55.95,Good
1151,South,1.6805,17575,10458.3,18,0.0772,4.6,5,0,9.03,10.242,2.845,0.0,66.94,Good
1152,East,2.9305,30299,10339.3,27,0.0655,2.24,9,3,12.29,8.911,2.97,9.901,70.18,Excellent
1153,North East,0.8421,26260,31185.4,13,0.071,8.43,8,0,1.86,4.95,3.046,0.0,51.21,Good
1154,North East,1.0305,16919,16417.6,12,0.0646,6.27,8,0,4.89,7.093,4.728,0.0,61.21,Good
1155,East,0.2587,5411,20916.9,5,0.0164,6.35,1,0,1.66,9.24,1.848,0.0,64.14,Good
1156,North West,0.4168,6288,15085.8,6,0.0174,4.18,0,0,2.65,9.542,0.0,0.0,53.39,Good
1157,South,1.1928,48025,40260.8,40,0.2206,18.49,9,1,7.72,8.329,1.874,2.082,72.74,Excellent
1158,West,0.7856,4706,5990.2,4,0.0146,1.86,1,0,5.46,8.5,2.125,0.0,50.94,Good
1159,North East,0.5671,6254,11028.2,5,0.025,4.4,3,0,2.75,7.995,4.797,0.0,59.84,Good
1160,West,0.7271,8160,11222.2,4,0.0168,2.31,3,0,5.52,4.902,3.676,0.0,44.98,Needs Improvement
1161,Central,0.8571,9979,11642.6,9,0.0532,6.21,3,0,2.08,9.019,3.006,0.0,66.6,Good
1162,East,0.5303,10234,19297.0,6,0.0151,2.84,4,1,1.07,5.863,3.909,9.771,62.0,Good
1163,North West,0.6214,8624,13877.8,9,0.0239,3.85,3,0,4.11,10.436,3.479,0.0,69.06,Good
1164,North East,0.6187,10743,17364.2,8,0.0365,5.9,1,0,4.32,7.447,0.931,0.0,51.82,Good
1165,East,0.3363,6830,20309.0,6,0.0263,7.81,2,1,2.3,8.785,2.928,14.641,79.54,Excellent
1166,East,0.7678,11247,14648.2,6,0.0205,2.67,3,0,1.79,5.335,2.667,0.0,47.78,Needs Improvement
1167,West,1.866,33429,17915.1,33,0.1825,9.78,10,0,13.96,9.872,2.991,0.0,76.67,Excellent
1168,West,1.7875,20064,11224.8,11,0.0316,1.77,4,0,7.11,5.482,1.994,0.0,41.59,Needs Improvement
1169,North,0.2607,2696,10339.6,3,0.0084,3.24,0,1,1.73,11.128,0.0,37.092,60.94,Good
1170,South,0.8905,8362,9390.4,5,0.0305,3.43,3,0,7.12,5.979,3.588,0.0,49.46,Needs Improvement
1171,North,0.9483,13130,13845.7,10,0.0434,4.57,2,0,5.07,7.616,1.523,0.0,53.03,Good
1172,North West,0.4943,4517,9138.8,2,0.0092,1.85,1,0,2.97,4.428,2.214,0.0,37.19,Needs Improvement
1173,East,0.3546,3093,8723.6,4,0.0159,4.49,0,0,1.19,12.932,0.0,0.0,51.43,Good
1174,East,0.2863,4972,17369.0,5,0.0244,8.52,1,0,0.6,10.056,2.011,0.0,70.7,Excellent
1175,North West,0.4842,4467,9225.0,6,0.0344,7.1,3,0,2.28,13.432,6.716,0.0,70.02,Excellent
1176,West,0.7801,13103,16797.2,18,0.0966,12.39,2,1,5.43,13.737,1.526,7.632,83.12,Excellent
1177,North East,0.5751,6767,11766.6,7,0.0186,3.23,2,1,2.44,10.344,2.956,14.778,76.66,Excellent
1178,South West,0.4383,4654,10619.2,4,0.0183,4.18,1,0,3.21,8.595,2.149,0.0,57.43,Good
1179,West,0.2988,5753,19251.5,4,0.0176,5.9,1,0,2.2,6.953,1.738,0.0,53.88,Good
1180,South,0.7804,15536,19907.7,8,0.0374,4.79,5,0,2.46,5.149,3.218,0.0,51.58,Good
1181,North West,1.1991,17487,14583.7,15,0.0438,3.66,0,0,7.02,8.578,0.0,0.0,48.6,Needs Improvement
1182,West,0.3626,8531,23529.0,8,0.0197,5.44,1,0,1.56,9.378,1.172,0.0,60.17,Good
1183,North,0.8275,5653,6831.2,4,0.0231,2.79,1,1,4.52,7.076,1.769,17.69,55.19,Good
1184,North West,0.2047,4222,20622.2,6,0.0274,13.4,1,0,1.34,14.211,2.369,0.0,78.6,Excellent
1185,West,0.4262,4136,9704.4,3,0.0111,2.61,2,0,1.59,7.253,4.836,0.0,53.75,Good
1186,North,0.9796,11956,12205.0,7,0.0409,4.18,2,1,2.63,5.855,1.673,8.364,55.14,Good
1187,North,0.3233,4995,15447.9,6,0.0203,6.29,1,0,1.71,12.012,2.002,0.0,67.88,Good
1188,West,0.44,4462,10141.5,5,0.0269,6.12,1,0,2.01,11.206,2.241,0.0,65.62,Good
1189,South,1.4805,19483,13159.4,12,0.0538,3.63,6,0,10.93,6.159,3.08,0.0,52.95,Good
1190,South West,0.4074,4597,11285.1,1,0.0055,1.35,1,0,1.06,2.175,2.175,0.0,28.79,Needs Improvement
1191,South West,0.3788,4629,12220.1,6,0.0308,8.13,1,0,2.11,12.962,2.16,0.0,69.11,Good
1192,North East,0.8933,27748,31063.4,30,0.1275,14.27,4,0,2.02,10.812,1.442,0.0,71.01,Excellent
1193,East,2.0431,13014,6369.7,8,0.0268,1.31,1,1,8.07,6.147,0.768,7.684,44.32,Needs Improvement
1194,South,0.5476,6727,12284.1,9,0.0329,6.01,4,0,2.5,13.379,5.946,0.0,70.7,Excellent
1195,Central,1.0029,15709,15664.0,13,0.0415,4.14,8,0,4.55,8.276,5.093,0.0,63.28,Good
1196,Central,1.4178,12069,8512.6,8,0.0282,1.99,3,0,3.75,6.629,2.486,0.0,47.1,Needs Improvement
1197,South West,0.7687,9620,12514.5,6,0.0287,3.74,0,0,5.48,6.237,0.0,0.0,37.96,Needs Improvement
1198,North,0.5378,8126,15110.6,7,0.0291,5.41,3,0,3.76,8.614,3.692,0.0,66.22,Good
1199,North,0.3737,5776,15454.2,1,0.0062,1.66,1,0,1.98,1.731,1.731,0.0,27.65,Needs Improvement
1200,West,0.2689,5002,18603.3,7,0.0172,6.39,2,0,0.77,13.994,3.998,0.0,72.99,Excellent
1201,North,1.232,25575,20758.8,12,0.0626,5.08,7,3,3.49,4.692,2.737,11.73,58.81,Good
1202,South,0.7048,8266,11727.7,11,0.039,5.54,1,1,5.53,13.308,1.21,12.098,70.79,Excellent
1203,South West,1.4068,19503,13863.5,14,0.086,6.11,4,0,4.91,7.178,2.051,0.0,55.85,Good
1204,North,1.1445,8684,7587.5,3,0.0121,1.06,2,0,7.16,3.455,2.303,0.0,31.71,Needs Improvement
1205,Central,0.4367,5724,13108.0,6,0.0197,4.52,2,0,2.99,10.482,3.494,0.0,69.38,Good
1206,North West,0.3102,2324,7491.7,3,0.0093,2.99,0,0,2.46,12.909,0.0,0.0,48.73,Needs Improvement
1207,North West,0.81,10889,13443.9,8,0.0291,3.6,1,0,2.06,7.347,0.918,0.0,47.44,Needs Improvement
1208,South,0.4326,8050,18607.2,5,0.0249,5.76,1,1,2.59,6.211,1.242,12.422,58.26,Good
1209,South West,0.7927,12518,15792.4,10,0.0538,6.79,3,1,1.97,7.988,2.397,7.988,72.43,Excellent
1210,South,0.4078,5661,13883.0,6,0.0167,4.09,1,0,1.32,10.599,1.766,0.0,63.2,Good
1211,West,0.3772,6972,18486.0,9,0.0467,12.37,0,0,0.76,12.909,0.0,0.0,65.46,Good
